DG,PAA LVL2,PAA LVL3,TYPE,Titre/Title,Organisation,Chercheur principal/Principal Investigator,QUESTION, Réponse/Answer,Nb, Texte/Text, Thème/Theme,FY
SST,1.3.1 - SPACE EXPERTISE AND PROFICIENCY,1.3.1.1 - SPACE EXPERTISE AND PROFICIENCY,S&C,On-Orbit Technology Demonstration of Sub-wavelength Antireflection Surface (SWAS) for CubeSat Solar Power Production Increase (B09),York University,"Lee, Regina",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Oui,,,D‚veloppement technologique visant … l'exploration spatiale,2017/2018
SST,1.3.1 - SPACE EXPERTISE AND PROFICIENCY,1.3.1.1 - SPACE EXPERTISE AND PROFICIENCY,S&C,On-Orbit Technology Demonstration of Sub-wavelength Antireflection Surface (SWAS) for CubeSat Solar Power Production Increase (B09),York University,"Lee, Regina",Nombre de CONFRENCES/ SMINAIRES/ ATELIERS,,1,"Juan Guzman, Konstantin Bolshakov, Hugh Podmore, Regina Lee, Technology Demonstration Payload of Sub-wavelength Antireflection Surface (SWAS) for Satellite Solar Power Production Increase, the 3rd COSPAR symposium, September, 2017",D‚veloppement technologique visant … l'exploration spatiale,2017/2018
SST,1.3.1 - SPACE EXPERTISE AND PROFICIENCY,1.3.1.1 - SPACE EXPERTISE AND PROFICIENCY,S&C,The Aniu Experiment (B10),York University,"Moores, John",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Non,,,Science plan‚taire,2017/2018
SST,1.3.1 - SPACE EXPERTISE AND PROFICIENCY,1.3.1.1 - SPACE EXPERTISE AND PROFICIENCY,S&C,Demonstration of Technologies for Quantum Communications Space Networks (B11),University of Waterloo,"Jennewein, Thomas",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Oui,,,Int‚gration d'assemblage et test,2017/2018
SST,1.3.1 - SPACE EXPERTISE AND PROFICIENCY,1.3.1.1 - SPACE EXPERTISE AND PROFICIENCY,S&C,Demonstration of Technologies for Quantum Communications Space Networks (B11),University of Waterloo,"Jennewein, Thomas",Nombre de CONFRENCES/ SMINAIRES/ ATELIERS,,1,"CubeSat detector assembly for investigating in-orbit mitigation of radiation damage, Nigar Sultana, QCrypt 20th September 2017, Cambridge, UK,",Int‚gration d'assemblage et test,2017/2018
SST,1.3.1 - SPACE EXPERTISE AND PROFICIENCY,1.3.1.1 - SPACE EXPERTISE AND PROFICIENCY,S&C,"Teams In Extreme Environments Exploring Autonomy, Motivation and Stress (TE3AMS)",University of Fraser Valley,"Brcic, Jelena",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Non,,,Science de la vie,2017/2018
SST,1.3.1 - SPACE EXPERTISE AND PROFICIENCY,1.3.1.1 - SPACE EXPERTISE AND PROFICIENCY,S&C,Detection and Assessment of Microbial Biosignatures in Basalts by UV Raman spectroscopy and Direct Analysis (B13),McMaster University,"Slater, Greg",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Oui,,,Science plan‚taire,2017/2018
SST,1.3.1 - SPACE EXPERTISE AND PROFICIENCY,1.3.1.1 - SPACE EXPERTISE AND PROFICIENCY,S&C,Detection and Assessment of Microbial Biosignatures in Basalts by UV Raman spectroscopy and Direct Analysis (B13),McMaster University,"Slater, Greg",Nombre de CONFRENCES/ SMINAIRES/ ATELIERS,,6,"1) Lava Flow Alteration at Craters of the Moon, Idaho, as an
Analog for Microbial Habitat on Mars/S. Kobs Nawotniak
(Presenter), S. S. Hughes, R. C. Elphic, A. Sehlke, C. Haberle,
A.L. Brady, S. Payler, C. Cockell, D.S.S. Lim/American
Geophysical Union annual meeting/December 12-16 2016 2)
Detection of Microbial Organic Biomarkers in Terrestrial Basalts in
a Mars Analogue Environment/A. L. Brady (Presenter), G.F.
Slater, E. Gibbons, S. Kobs Nawotniak, S. S. Hughes, S. Payler,
C. Cockell, C. Haberle, A. Sehlke, R. C. Elphic, D. S. S.
Lim/AbSciCon/April 24-28 2017 3) Life in Volcanic
Rocks: Using analog basaltic environments on Earth to assemble
a history of Martian habitability/C.S. Cockell, (Presenter), A.
Stevens, S. Payler, J.P. Harrison, D. Lim, A. Brady, G. Slater, S.
Hughes, S. Kobs, and the NASA BASALT team /AbSciCon, April
24-28 2017 4) BASALT 2016: Mars analog research
in lava terrains of Idaho and Hawai'i/S.E.K. Nawotniak
(Presenter), D.S.S. Lim, S.S. Hughes, A. Sehlke, A. Brady, C.
Cockell, S. Payler, A. Stevens, C. Haberle, R. Elphic, W.B. Garry,
E. Gibbons, C. Borg, E. Sandmeyer, and the BASALT team/Lunar
and Planetary Science Conference/March 20-24 2017
5) Extravehicular activity (EVA) and mission support center
(MSC) design elements for future human scientific exploration of
our solar system/M. J. Miller (Presenter), A. F. J. Abercromby, S.
Chappell, K. Beaton, S. Kobs Nawotniak, A. L. Brady, W. B. Garry
and D. S. S. Lim/Planetary Science Vision 2050 Workshop
2017/February 27-28 2017 6) The use of 266 nm laser-induced fluorescence (LIF) spectroscopy for detection of organic biomarkers in Martian analogue volcanic rocks/C. H. Ryan (presenter) , M. G. Daly, A. L. Brady , G. F. Slater , and D. S. S. Lim/Lunar and Planetary Science Conference/March 19-23 2018",Science plan‚taire,2017/2018
SST,1.3.1 - SPACE EXPERTISE AND PROFICIENCY,1.3.1.1 - SPACE EXPERTISE AND PROFICIENCY,S&C,Sounding Rocket Flight to Explore Percolating Reactive Waves (B16),McGill University,"Higgins, Andrew",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Oui,,,Science physique,2017/2018
SST,1.3.1 - SPACE EXPERTISE AND PROFICIENCY,1.3.1.1 - SPACE EXPERTISE AND PROFICIENCY,S&C,Sounding Rocket Flight to Explore Percolating Reactive Waves (B16),McGill University,"Higgins, Andrew",Nombre de CONFRENCES/ SMINAIRES/ ATELIERS,,7,"Results from the PERWAVES Microgravity Experiment onboard MAXUS-9/Andrew Higgins/ 68th annual International Astronautical Congress (IAC)/Adelaide, Australia/29 September 2017.

Results of the PERWAVES combustion experiment from MAXUS-9/Jan Palecka/Joint Conference of the 7th International Symposium on Physical Sciences in Space (ISPS-7)/Juan-les-Pins, France/6 October 2017.

Dimensional Scaling for Propagation in Particulate Clouds with Lateral and Volumetric Losses/Fredric Lam/26th International Colloquium on the Dynamics of Explosions and Reactive Systems/Boston MA/30 July?4 August 2017

Propagation Limits of Flames in Binary-Fuel Mixtures/Jan Palecka/26th International Colloquium on the Dynamics of Explosions and Reactive Systems/Boston MA/30 July?4 August 2017

An Overview of PERWAVES: A Sounding Rocket Experiment to Examine Flame Propagation in the Discrete Regime/Jan Palecka/26th International Colloquium on the Dynamics of Explosions and Reactive Systems/Boston MA/30 July?4 August 2017

A Microgravity Spaceflight Experiment to Examine the Discrete Regime of Flame Propagation: PERWAVES/Jan Palecka/Spring Technical Meeting of the Combustion Institute - Canadian Section/Montreal/15-18 May 2017

Propagation Limits of Particulate Systems/Fredric Lam/Spring Technical Meeting of the Combustion Institute - Canadian Section/Montreal/15-18 May 2017",Science physique,2017/2018
SST,1.3.1 - SPACE EXPERTISE AND PROFICIENCY,1.3.1.1 - SPACE EXPERTISE AND PROFICIENCY,S&C,Sounding Rocket Flight to Explore Percolating Reactive Waves (B16),McGill University,"Higgins, Andrew",Nombre d'expos‚s aux MDIAS/ PUBLIC GNRAL,,6,"Carburer au fer plut“t qu'au p‚trole/La Press/5 April 2017

Des chercheurs testent de la poudre de fer comme source d'‚nergie/Radio Canada/3 April 2017

Une exp‚rience qu‚b‚coise lanc‚e dans l?espace/Le Journal de Montr‚al/3 April 2017

Du fer pour remplacer l'essence?/Qu‚bec Science/5 April 2017

Canadian researchers hope metals could fuel clean energy trend /Global News/5 April 2017

McGill experiment takes flight aboard European rocket/Montreal Gazette/5 April 2017",Science physique,2017/2018
SST,1.3.1 - SPACE EXPERTISE AND PROFICIENCY,1.3.1.1 - SPACE EXPERTISE AND PROFICIENCY,S&C,Volcanic analogue mission for planetary exploration (VAMPE) (B18),Western University,"Neish, Catherine",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Oui,,,,2017/2018
SST,1.3.1 - SPACE EXPERTISE AND PROFICIENCY,1.3.1.1 - SPACE EXPERTISE AND PROFICIENCY,S&C,Volcanic analogue mission for planetary exploration (VAMPE) (B18),Western University,"Neish, Catherine",Nombre de CONFRENCES/ SMINAIRES/ ATELIERS,,9,"Using Radar Data to Identify Areas of Interest and Plan Traverses in Volcanic Terrains / R. Maj / 48th Lunar and Planetary Science Conference / March 20-24, 2017

Variation in Petrography of Basaltic Lava Flows with Similar Surface Roughness / G. Tolometti / 48th Lunar and Planetary Science Conference / March 20-24, 2017

Variation in Petrography of Basaltic Lava Flows with Similar Surface Roughness / G. Tolometti / GAC-MAC Annual Meeting / May 15-17, 2017

Lava Surface Roughness from Ultra-High Resolution LiDAR Topography Compared to RADARSAT-2 C-Band and AIRSAR L-Band Circular Polarization Ratio / M. Zanetti / Earth Observation Summit and Advanced SAR Workshop / June 20-22, 2017

Detection and Characterization of Lava Tubes Using Surface Gravity Measurements in Support of Future Lunar and Martian Missions / C. Brown / 68th International Astronautical Congress (IAC) / September 25-29, 2017

An Improved Methodology for the 3-Dimensional Characterization of Surface Roughness as Applied to Lava Flows / K. Fan / 49th Lunar and Planetary Science Conference / March 19-23, 2018

Redox Conditions and the Surface Roughness of Lava Flows / G. Tolometti / 49th Lunar and Planetary Science Conference / March 19-23, 2018

Surface Roughness and Radar Scattering Properties of Volcanic Terrain: Geologic Application of Kinematic Mobile LiDAR Scanning / M. Zanetti / 49th Lunar and Planetary Science Conference / March 19-23, 2018

Coincident gravity and magnetic surveys over lava tubes in support of future astrobiological exploration missions / C. Brown / Advances in Earth Science Research Conference / March 23-25, 2018",,2017/2018
SST,1.3.1 - SPACE EXPERTISE AND PROFICIENCY,1.3.1.1 - SPACE EXPERTISE AND PROFICIENCY,S&C,Volcanic analogue mission for planetary exploration (VAMPE) (B18),Western University,"Neish, Catherine",Nombre d'expos‚s aux MDIAS/ PUBLIC GNRAL,,2,"Kinematic LiDAR Scanning: Ultra-High Resolution Mobile LiDAR Field Mapping of Lava Flows and Periglacial Patterned Ground / M. Zanetti / UWO Centre for Planetary Science and Exploration Research Forum / Sept. 22, 2017

The hot and cold of lava / G. Tolometti / UWO GradCast Radio / February 9, 2018",,2017/2018
SST,1.3.1 - SPACE EXPERTISE AND PROFICIENCY,1.3.1.1 - SPACE EXPERTISE AND PROFICIENCY,S&C,Astrobiology Training in Lava Tubes (ATILT) (B19),McGill University,"L‚veill‚, Richard",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Oui,,,Science plan‚taire,2017/2018
SST,1.3.1 - SPACE EXPERTISE AND PROFICIENCY,1.3.1.1 - SPACE EXPERTISE AND PROFICIENCY,S&C,Astrobiology Training in Lava Tubes (ATILT) (B19),McGill University,"L‚veill‚, Richard",Nombre de CONFRENCES/ SMINAIRES/ ATELIERS,,4,"1) Samson, C., Mallozi, S., Brown, C., Hay, A., L‚veill‚, R., Neish, C., 2018. Geophysical characterization of lava tubes for planetary exploration, Astro 2018, Quebec City, QC. 
2) L‚veill‚, R.J. and Sobron, P., 2017.  In situ NIR reflectance and LIBS measurements in lava tubes in preparation for future Mars missions.  AGU Fall Meeting, New Orleans, LA. Abstract P43G-06.
3) Ni, J., L‚veill‚, R.J. and Douglas, P. 2017. Astrobiology Training in Lava Tubes (ATiLT): Characterizing coralloid speleothems in basaltic lava tubes as a Mars analogue. AGU Fall Meeting, New Orleans, LA, Abstract P41B-2834.
4) Ni, J., L.‚veill‚, R.., 2017.  LIBS and XRD of secondary minerals in lava tubes.  LIBS in Geoscience Workshop, McGill University, November, 2017.",Science plan‚taire,2017/2018
SST,1.3.1 - SPACE EXPERTISE AND PROFICIENCY,1.3.1.1 - SPACE EXPERTISE AND PROFICIENCY,S&C,Astrobiology Training in Lava Tubes (ATILT) (B19),McGill University,"L‚veill‚, Richard",Autres,,0,,Science plan‚taire,2017/2018
SST,1.3.1 - SPACE EXPERTISE AND PROFICIENCY,1.3.1.1 - SPACE EXPERTISE AND PROFICIENCY,S&C,MAGnetometer Integrating Controlled Attitude with Low-noise Science (MAGICALS) (B20),University of Alberta,"Mann, Ian",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Oui,,,Science Soleil-Terre,2017/2018
SST,1.3.1 - SPACE EXPERTISE AND PROFICIENCY,1.3.1.1 - SPACE EXPERTISE AND PROFICIENCY,S&C,MAGnetometer Integrating Controlled Attitude with Low-noise Science (MAGICALS) (B20),University of Alberta,"Mann, Ian",Nombre de CONFRENCES/ SMINAIRES/ ATELIERS,,4,"SEE Testing Using High Intensity Medical Isotope Cyclotron/Stefan Damkjar/CaNoRock STEP Workshop/June 12, 2017

AlbertaSat Open CubeSat Platform/Stefan Damkjar/CaNoSat Workshop/June 27, 2017

Lift off Alberta/ Institute for Space Science Exploration and Technologies Symposium/ Charles Nokes/ 2017

Ex-Alta 1 Orbital Operations/ Institute for Space Science Exploration and Technologies Symposium/ Tyler Hrynyk/ 2017",Science Soleil-Terre,2017/2018
SST,1.3.1 - SPACE EXPERTISE AND PROFICIENCY,1.3.1.1 - SPACE EXPERTISE AND PROFICIENCY,S&C,MAGnetometer Integrating Controlled Attitude with Low-noise Science (MAGICALS) (B20),University of Alberta,"Mann, Ian",Nombre d'expos‚s aux MDIAS/ PUBLIC GNRAL,,6,"Lift off Alberta/ Annual Greater Edmonton Teacher's Conference/ Tyler Hrynyk, Ruth Ferrari, Ashley Hansen/ 2017

Lift off Alberta/ RASC Start Party/ Callie Lissinna/ 2017

Lift off Alberta/ RASC Calgary/ Callie Lissinna/ 2017

Lift off Alberta/ RASC Edmonton/ 2017

Lift Off Alberta/ Telus World of Science Edmonton/ Taryn Haluza-Delay

Lift Off Alberta/ ASTech Foundation Flying Things Speaker Series/ Tyler Hrynyk",Science Soleil-Terre,2017/2018
SST,1.3.1 - SPACE EXPERTISE AND PROFICIENCY,1.3.1.1 - SPACE EXPERTISE AND PROFICIENCY,S&C,16FAST-VITES-FLIGHT ADVANCEMENT SCIENCE TECH,University of Saskatchewan,"Bourassa, Adam",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Non,,,Earth System Science,2017/2018
SST,1.3.1 - SPACE EXPERTISE AND PROFICIENCY,1.3.1.1 - SPACE EXPERTISE AND PROFICIENCY,S&C,16FAST-VITES-FLIGHT ADVANCEMENT SCIENCE TECH,York University,"Shan, Jinjun",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Oui,,,Applications et utilisation en observation de la terre,2017/2018
SST,1.3.1 - SPACE EXPERTISE AND PROFICIENCY,1.3.1.1 - SPACE EXPERTISE AND PROFICIENCY,S&C,16FAST-VITES-FLIGHT ADVANCEMENT SCIENCE TECH,York University,"Shan, Jinjun",Nombre de CONFRENCES/ SMINAIRES/ ATELIERS,,1,"1) Jinjun Shan. Development and Flight of an Imaging Fabry-Perot Spectrometer for Atmospheric Studies. The 26th Canadian Congress of Applied Mechanics (CANCAM 2017), Victoria, British Columbia, Canada, 29 May - 1 June 2017.",Applications et utilisation en observation de la terre,2017/2018
